clade_name	DRR127476	DRR127478	DRR127481	DRR127485	DRR127488	DRR127491	DRR127507	DRR127509	DRR127514	DRR127515	DRR127517	DRR127519	DRR127521	DRR127524	DRR127532	DRR127535	DRR127536	DRR127537	DRR127546	DRR127552	DRR127557	DRR127559	DRR127567	DRR127579	DRR127580	DRR127583	DRR127588	DRR127594	DRR127596	DRR127597	DRR127603	DRR127613	DRR127616	DRR127617	DRR127619	DRR127625	DRR127628	DRR127634	DRR127638	DRR127646	DRR127647	DRR127649	DRR127666	DRR127669	DRR127672	DRR127674	DRR127683	DRR127685	DRR127692	DRR127700	DRR127704	DRR127707	DRR127708	DRR127713	DRR127718	DRR127720	DRR127721	DRR127724	DRR127728	DRR127731	DRR127736	DRR127737	DRR127748	DRR127751	DRR127752	DRR127754	DRR127755	DRR127756	DRR127762	DRR127763	DRR127767	DRR127774	DRR127776	DRR127777	DRR127789	DRR162775	DRR162776	DRR162777	DRR162778	DRR162779
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oulorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.57e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_pallens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000235	8.5e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008005	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_salivae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.54e-05	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_AM42_24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053964	0.0	0.0	0.0001063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017102	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0704086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4033043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2000000000000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279	0.0269708	6.09e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061249	0.000249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072058999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0424624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_520	0.0	0.0	0.0	0.0	0.0821993999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0906464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1763159	0.0	0.0	0.1591685	0.0740158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1622654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1327228	0.0	0.0	0.0582976	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	0.0396658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0824327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0566404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0463647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_oral_taxon_306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.44e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea	4.73e-05	0.0	0.0	0.0	0.0028598	0.19789	0.0	0.0	0.0	0.0	0.0	0.0	0.0024776	0.0	0.0	0.0898295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084834	0.0	0.0	0.0033809	0.0040824	0.0	0.0371204	0.0	0.2777583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007561	0.0	0.0	0.0533251999999999	0.0	0.0	0.0	0.0	0.0	0.0075803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37e-05	0.0045726	0.0	0.0	0.002235	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.21e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.37e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_veroralis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.0420498999999999	0.0009526999999999	0.0667272999999999	0.0700864	0.0025972	0.0011773	0.0	0.0209927	0.0017443	0.0796588	0.024878	0.0	0.0	0.0010994	0.0007158	0.006167	0.0652959	0.0	0.0742372	0.0	0.0150414	0.0206833	0.0	0.0	0.1673763999999999	0.0570864	0.0151092	0.0067133	0.0	0.0376098	0.0167057	0.037906	0.0005142	0.0069537999999999	0.0	0.0143937	0.0265157	0.0008531	0.0	0.0107143	3.67e-05	0.0335583	0.0131972	0.0016639	0.002418	0.016457	0.0188942	0.0028599	0.03594	0.1134096	0.0344237	0.0010421	0.0084136	5.35e-05	0.0	0.0102888	0.0003095	0.0	0.0019348	0.0015969	0.0023993	0.0005068	0.0	0.0052641	2.69e-05	0.0069782	0.0	0.0	0.0139839	0.024377	0.0594045	0.0104847	0.0	0.0016941	0.0213355	5.13e-05	0.0263953	0.0004015	0.059064	0.0438150999999999
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	0.0420498999999999	0.0009526999999999	0.0667272999999999	0.0700864	0.0025972	0.0011773	0.0	0.0209927	0.0017443	0.0796588	0.024878	0.0	0.0	0.0010994	0.0007158	0.006167	0.0652959	0.0	0.0742372	0.0	0.0150414	0.0206833	0.0	0.0	0.1673763999999999	0.0570864	0.0151092	0.0067133	0.0	0.0376098	0.0167057	0.037906	0.0005142	0.0069537999999999	0.0	0.0143937	0.0265157	0.0008531	0.0	0.0107143	3.67e-05	0.0335583	0.0131972	0.0016639	0.002418	0.016457	0.0188942	0.0028599	0.03594	0.1134096	0.0344237	0.0010421	0.0084136	5.35e-05	0.0	0.0102888	0.0003095	0.0	0.0019348	0.0015969	0.0023993	0.0005068	0.0	0.0052641	2.69e-05	0.0069782	0.0	0.0	0.0139839	0.024377	0.0594045	0.0104847	0.0	0.0016941	0.0213355	5.13e-05	0.0263953	0.0004015	0.059064	0.0438150999999999
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	0.0043914	0.0	0.0176964	0.0003023	0.0	4.94e-05	0.0	0.0046811	0.0015365	0.0024154	0.0134219	0.0	0.0	7.6e-06	0.0003472	0.0009149	0.0063265	0.0	0.0011074	0.0	0.0	0.0002819999999999	0.0	0.0	0.0	0.0	0.0151092	6.610000000000001e-05	0.0	0.0	0.0	0.0001812	0.0	0.0022119	0.0	0.0033883	0.0	0.0008531	0.0	6.91e-05	0.0	0.0009313	0.0001101	0.0	0.0	0.0119575	4.8700000000000005e-05	0.0	0.0002746	0.0017171	0.0004561	0.0010421	0.0002934	0.0	0.0	0.0	0.000186	0.0	0.0001486999999999	0.0014222	0.0	5.1e-06	0.0	0.0052641	0.0	0.0	0.0	0.0	0.0001159999999999	0.0041019	0.0046742	0.0002713	0.0	0.0	0.0010883	0.0	0.0	0.0	0.0002183	0.0438150999999999
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	0.0020138	0.0	0.0	0.0023422	0.0	0.0	0.0	2.67e-05	0.0	0.002845	0.0	0.0	0.0	0.0	0.0	0.0	1.2899999999999998e-05	0.0	0.0	0.0	7.21e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.99e-05	0.0	0.0	0.0005142	0.0020479	0.0	0.0	0.0	0.0	0.0	0.0	3.67e-05	0.0	0.0	0.0	0.0	0.0	0.0002869	0.0	0.0015298	0.0049943	0.0003909	0.0	0.0014150999999999	3.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021612	0.0	0.0	0.0	2.4e-05	0.0064868	0.0002153	0.0	0.0	0.0049675	0.0	0.0	0.0	2.97e-05	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops	0.0	0.0003524	0.0	0.0037212	0.0	0.0	0.0	0.0148327	0.0	0.0141477999999999	0.011263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001442	0.0	0.0001366	0.0	0.0	0.0	0.0006099	0.0	0.0	0.0	0.0	0.0	0.0	0.0002263	0.0	0.0	0.0	0.0	0.0	0.0045721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087467	0.0	0.0016941	0.0	0.0	0.0	0.0	0.0016755	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029720999999999	0.0	0.0	0.0	3.72e-05	0.0	0.0	0.0	0.0	0.0001607	0.0	0.0001165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0683738	0.0028027	0.0	3.1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.73e-05	0.0023972999999999	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	0.0113585	0.0	0.0409084	0.0618674	0.0014729	0.0010595	0.0	0.0	0.0	0.0553768	0.000193	0.0	0.0	0.0006296	6.69e-05	0.0052388999999999	0.0589564999999999	0.0	0.0729691	0.0	0.0126364	0.0100933	0.0	0.0	0.1543127	0.0570864	0.0	0.006639	0.0	0.036012	0.0160227	0.0374213	0.0	2.14e-05	0.0	0.0099911	0.0265157	0.0	0.0	0.0060523	0.0	0.0324967	0.0126356	0.0	0.0	0.0	0.0181798	0.0026969999999999	0.029084	0.0367342	0.030774	0.0	0.0021062	0.0	0.0	0.0021671	0.0001235	0.0	0.0017735	0.0001747	0.0023993	0.0	0.0	0.0	2.58e-05	0.0	0.0	0.0	0.0135609	0.0191941	0.0464799	1.48e-05	0.0	0.0	0.0138657	0.0	0.0263953	1.28e-05	0.052758	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	0.0242862	0.0006003	0.0081226	0.0007548	0.0011243	6.83e-05	0.0	0.0014521999999999	0.0002078	0.0018995	0.0	0.0	0.0	0.000425	0.0003017999999999	1.32e-05	0.0	0.0	0.0	0.0	0.0017288999999999	0.010308	0.0	0.0	0.0130637	0.0	0.0	8.1e-06	0.0	9.59e-05	0.0006829	0.000167	0.0	0.0026726	0.0	0.0004045	0.0	0.0	0.0	0.0025348	0.0	0.0001303	0.0002251999999999	0.0016639	0.002418	0.0044995	0.0003788	0.0001353	0.0004795	0.0015902	0.0	0.0	0.0045679	1.76e-05	0.0	0.0081216999999999	0.0	0.0	1.26e-05	0.0	0.0	7.57e-05	0.0	0.0	1.1e-06	0.004817	0.0	0.0	0.0003069	0.001057	0.0017635	0.0012366	0.0	0.0	0.001414	5.13e-05	0.0	0.0003515	0.0019852	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_An66	0.0	0.0	0.0	0.0010985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_timonensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	0.0611282999999999	0.026934	0.0639191	0.0223789999999999	0.0146954	0.0017048	0.0018246999999999	0.0319995999999999	0.0256107	0.0236048	0.0412859	0.0013296	0.0385666	0.0089626	0.0467997999999999	0.0094935	0.0593044	6.610000000000001e-05	0.0	0.0	0.0315891	0.1556123999999999	0.0011263	0.021004	0.0470816	0.0036719	0.0839721	0.0151077	0.0044861	0.0115985	0.0320164999999999	0.0147740999999999	0.0138797	0.0543352	0.0253914	0.0280032	0.0147569	0.025965	0.0645944	0.0254381	0.0	0.026238	0.0238757	0.0923092	0.1407002	0.0156140999999999	0.2734896	0.0134563	0.0270617	0.0405378	0.0545827	0.0415671	0.0407936	0.0967985	0.0260823	0.0508769	0.0336373	0.1376934	0.0052647	0.0187718	0.0399027999999999	0.019466	0.0168231	0.0001229	0.0185501	0.0469801	0.0	0.0	0.0153665	0.0877357	0.0581060999999999	0.0364088	0.0069811	0.0057009	0.0439623	0.0468093	0.1117760999999999	0.0249101	0.0439104	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	0.0611282999999999	0.026934	0.0639191	0.0223789999999999	0.0146954	0.0017048	0.0018246999999999	0.0319995999999999	0.0256107	0.0236048	0.0412859	0.0013296	0.0385666	0.0089626	0.0467997999999999	0.0094935	0.0593044	6.610000000000001e-05	0.0	0.0	0.0315891	0.1556123999999999	0.0011263	0.021004	0.0470816	0.0036719	0.0839721	0.0151077	0.0044861	0.0115985	0.0320164999999999	0.0147740999999999	0.0138797	0.0543352	0.0253914	0.0280032	0.0147569	0.025965	0.0645944	0.0254381	0.0	0.026238	0.0238757	0.0923092	0.1407002	0.0156140999999999	0.2734896	0.0134563	0.0270617	0.0405378	0.0545827	0.0415671	0.0407936	0.0967985	0.0260823	0.0508769	0.0336373	0.1376934	0.0052647	0.0187718	0.0399027999999999	0.019466	0.0168231	0.0001229	0.0185501	0.0469801	0.0	0.0	0.0153665	0.0877357	0.0581060999999999	0.0364088	0.0069811	0.0057009	0.0439623	0.0468093	0.1117760999999999	0.0249101	0.0439104	0.0
