clade_name,ERR1398151,ERR1398080,ERR1398101,ERR1398181,ERR1398239,ERR1398202,ERR1398231,ERR1398192,ERR1398142,ERR1398086,ERR1398075,ERR1398073,ERR1398193,ERR1398229,ERR1398238,ERR1398249,ERR1398191,ERR1398128,ERR1398112,ERR1398209,ERR1398124,ERR1398241,ERR1398204,ERR1398157,ERR1398131,ERR1398123,ERR1398178,ERR1398234,ERR1398243,ERR1398113,ERR1398090,ERR1398223,ERR1398134,ERR1398105,ERR1398072,ERR1398148,ERR1398246,ERR1398174,ERR1398228,ERR1398094
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae,0.000051,0.000070,0.000071,0.000006,0.000062,0.000008,0.000070,0.000048,0.000015,0.000061,0.000072,0.000067,0.000006,0.000006,0.000072,0.000006,0.000006,0.000068,0.000072,0.000013,0.000072,0.000068,0.000068,0.000063,0.000006,0.000069,0.000046,0.000007,0.000005,0.000068,0.000007,0.000068,0.000014,0.000071,0.000015,0.000012,0.000071,0.000070,0.000064,0.000069
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis,0.000073,0.000027,0.000057,0.000050,0.000068,0.000054,0.000014,0.000074,0.000064,0.000069,0.000031,0.000012,0.000050,0.000050,0.000016,0.000051,0.000049,0.000013,0.000039,0.000062,0.000022,0.000026,0.000016,0.000005,0.000051,0.000009,0.000074,0.000052,0.000049,0.000024,0.000052,0.000015,0.000063,0.000023,0.000064,0.000061,0.000027,0.000040,0.000065,0.000024
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei,0.000002,0.000004,0.000003,0.000000,0.000002,0.000000,0.000005,0.000002,0.000000,0.000002,0.000003,0.000005,0.000000,0.000000,0.000005,0.000000,0.000000,0.000005,0.000003,0.000000,0.000004,0.000004,0.000005,0.000007,0.000000,0.000006,0.000001,0.000000,0.000000,0.000004,0.000000,0.000005,0.000000,0.000004,0.000000,0.000000,0.000004,0.000003,0.000002,0.000004
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius,0.000005,0.000013,0.000009,0.000000,0.000007,0.000000,0.000017,0.000005,0.000001,0.000007,0.000012,0.000017,0.000000,0.000000,0.000017,0.000000,0.000000,0.000017,0.000011,0.000001,0.000014,0.000012,0.000016,0.000024,0.000000,0.000021,0.000004,0.000000,0.000000,0.000013,0.000000,0.000016,0.000001,0.000014,0.000001,0.000001,0.000013,0.000010,0.000007,0.000013
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sanfranciscensis,0.000169,0.000051,0.000121,0.000228,0.000152,0.000231,0.000022,0.000174,0.000233,0.000153,0.000063,0.000018,0.000228,0.000229,0.000025,0.000230,0.000227,0.000018,0.000083,0.000234,0.000041,0.000051,0.000026,0.000005,0.000229,0.000013,0.000176,0.000229,0.000227,0.000043,0.000230,0.000022,0.000234,0.000042,0.000231,0.000234,0.000051,0.000086,0.000143,0.000044
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_zymae,0.000002,0.000007,0.000004,0.000000,0.000003,0.000000,0.000010,0.000002,0.000001,0.000003,0.000007,0.000010,0.000000,0.000000,0.000010,0.000000,0.000000,0.000010,0.000006,0.000000,0.000009,0.000007,0.000010,0.000016,0.000000,0.000012,0.000002,0.000000,0.000000,0.000008,0.000000,0.000010,0.000001,0.000009,0.000001,0.000000,0.000008,0.000006,0.000003,0.000008
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,0.000035,0.000122,0.000070,0.000002,0.000050,0.000003,0.000198,0.000032,0.000007,0.000047,0.000111,0.000217,0.000002,0.000002,0.000192,0.000002,0.000002,0.000211,0.000097,0.000005,0.000145,0.000117,0.000176,0.000472,0.000002,0.000289,0.000029,0.000003,0.000002,0.000131,0.000003,0.000194,0.000006,0.000142,0.000006,0.000005,0.000125,0.000088,0.000055,0.000132
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc,0.000004,0.000009,0.000007,0.000000,0.000005,0.000000,0.000011,0.000004,0.000001,0.000005,0.000009,0.000011,0.000000,0.000000,0.000011,0.000000,0.000000,0.000011,0.000008,0.000001,0.000010,0.000009,0.000011,0.000014,0.000000,0.000013,0.000004,0.000000,0.000000,0.000010,0.000000,0.000011,0.000001,0.000010,0.000001,0.000001,0.000010,0.000008,0.000006,0.000010
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_garlicum,0.000006,0.000005,0.000006,0.000004,0.000006,0.000005,0.000004,0.000007,0.000006,0.000006,0.000005,0.000004,0.000004,0.000004,0.000005,0.000004,0.000004,0.000004,0.000005,0.000005,0.000005,0.000005,0.000004,0.000003,0.000004,0.000004,0.000007,0.000004,0.000004,0.000005,0.000004,0.000004,0.000006,0.000005,0.000006,0.000005,0.000005,0.000005,0.000006,0.000005
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella,0.000015,0.000063,0.000030,0.000001,0.000021,0.000002,0.000128,0.000014,0.000003,0.000020,0.000054,0.000148,0.000001,0.000001,0.000120,0.000001,0.000001,0.000142,0.000044,0.000003,0.000083,0.000061,0.000109,0.000502,0.000001,0.000223,0.000013,0.000002,0.000001,0.000070,0.000001,0.000123,0.000003,0.000077,0.000003,0.000003,0.000067,0.000040,0.000023,0.000071
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_cibaria,0.000006,0.000025,0.000012,0.000000,0.000008,0.000001,0.000054,0.000006,0.000001,0.000008,0.000021,0.000063,0.000000,0.000000,0.000051,0.000000,0.000000,0.000061,0.000017,0.000001,0.000033,0.000024,0.000046,0.000212,0.000000,0.000095,0.000006,0.000001,0.000000,0.000028,0.000001,0.000053,0.000001,0.000032,0.000001,0.000001,0.000027,0.000015,0.000009,0.000028
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_confusa,0.000033,0.000091,0.000054,0.000004,0.000042,0.000005,0.000151,0.000030,0.000009,0.000041,0.000080,0.000168,0.000004,0.000004,0.000146,0.000004,0.000004,0.000165,0.000069,0.000008,0.000111,0.000088,0.000137,0.000440,0.000004,0.000226,0.000029,0.000004,0.000004,0.000099,0.000004,0.000147,0.000008,0.000108,0.000009,0.000007,0.000095,0.000065,0.000045,0.000099
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_viridescens,0.000003,0.000009,0.000006,0.000000,0.000005,0.000000,0.000014,0.000003,0.000001,0.000004,0.000008,0.000016,0.000000,0.000000,0.000014,0.000000,0.000000,0.000015,0.000007,0.000001,0.000011,0.000008,0.000013,0.000038,0.000000,0.000022,0.000003,0.000000,0.000000,0.000009,0.000000,0.000014,0.000001,0.000010,0.000001,0.000000,0.000009,0.000006,0.000005,0.000009
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.000513,0.000292,0.000474,0.000384,0.000521,0.000403,0.000173,0.000510,0.000457,0.000518,0.000331,0.000148,0.000387,0.000388,0.000186,0.000392,0.000383,0.000153,0.000383,0.000443,0.000251,0.000290,0.000188,0.000054,0.000391,0.000115,0.000500,0.000399,0.000382,0.000266,0.000396,0.000172,0.000453,0.000256,0.000456,0.000434,0.000292,0.000391,0.000503,0.000270
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,0.000551,0.000304,0.000446,0.000395,0.000528,0.000427,0.000221,0.000559,0.000512,0.000534,0.000321,0.000204,0.000400,0.000400,0.000236,0.000406,0.000393,0.000206,0.000361,0.000491,0.000282,0.000300,0.000232,0.000116,0.000403,0.000180,0.000562,0.000416,0.000389,0.000283,0.000412,0.000224,0.000498,0.000284,0.000511,0.000482,0.000303,0.000365,0.000507,0.000284
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group,0.000001,0.000003,0.000002,0.000000,0.000001,0.000000,0.000006,0.000001,0.000000,0.000001,0.000003,0.000006,0.000000,0.000000,0.000006,0.000000,0.000000,0.000006,0.000003,0.000000,0.000004,0.000003,0.000005,0.000013,0.000000,0.000008,0.000001,0.000000,0.000000,0.000004,0.000000,0.000005,0.000000,0.000004,0.000000,0.000000,0.000004,0.000002,0.000002,0.000004
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis,0.000010,0.000007,0.000009,0.000004,0.000010,0.000004,0.000007,0.000010,0.000006,0.000010,0.000008,0.000006,0.000004,0.000004,0.000007,0.000004,0.000004,0.000006,0.000008,0.000005,0.000007,0.000007,0.000007,0.000005,0.000004,0.000006,0.000009,0.000004,0.000004,0.000007,0.000004,0.000007,0.000006,0.000007,0.000006,0.000005,0.000007,0.000008,0.000010,0.000007
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus,0.000002,0.000003,0.000002,0.000000,0.000002,0.000000,0.000005,0.000001,0.000001,0.000002,0.000003,0.000005,0.000000,0.000000,0.000005,0.000000,0.000000,0.000005,0.000003,0.000000,0.000004,0.000003,0.000004,0.000012,0.000000,0.000007,0.000001,0.000000,0.000000,0.000003,0.000000,0.000005,0.000000,0.000004,0.000001,0.000000,0.000003,0.000002,0.000002,0.000003
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,0.000003,0.000005,0.000004,0.000000,0.000003,0.000000,0.000004,0.000003,0.000001,0.000003,0.000005,0.000004,0.000000,0.000000,0.000004,0.000000,0.000000,0.000004,0.000004,0.000001,0.000005,0.000004,0.000004,0.000004,0.000000,0.000004,0.000003,0.000000,0.000000,0.000005,0.000000,0.000004,0.000001,0.000005,0.000001,0.000001,0.000005,0.000004,0.000003,0.000005
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis,0.000006,0.000010,0.000009,0.000001,0.000008,0.000001,0.000009,0.000006,0.000002,0.000008,0.000010,0.000009,0.000001,0.000001,0.000009,0.000001,0.000001,0.000009,0.000010,0.000002,0.000010,0.000009,0.000009,0.000008,0.000001,0.000009,0.000006,0.000001,0.000001,0.000009,0.000001,0.000009,0.000002,0.000010,0.000002,0.000002,0.000010,0.000009,0.000008,0.000010
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis,0.000004,0.000007,0.000005,0.000000,0.000005,0.000001,0.000009,0.000003,0.000001,0.000004,0.000006,0.000009,0.000000,0.000000,0.000009,0.000000,0.000000,0.000009,0.000006,0.000001,0.000008,0.000007,0.000008,0.000013,0.000000,0.000011,0.000003,0.000001,0.000000,0.000007,0.000000,0.000009,0.000001,0.000007,0.000001,0.000001,0.000007,0.000006,0.000005,0.000007
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis,0.000049,0.000042,0.000052,0.000026,0.000053,0.000028,0.000035,0.000049,0.000035,0.000053,0.000044,0.000033,0.000027,0.000027,0.000037,0.000027,0.000026,0.000033,0.000045,0.000034,0.000041,0.000041,0.000036,0.000025,0.000027,0.000031,0.000048,0.000028,0.000026,0.000040,0.000027,0.000035,0.000034,0.000041,0.000035,0.000033,0.000042,0.000046,0.000054,0.000041
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis,0.000021,0.000018,0.000020,0.000012,0.000021,0.000013,0.000018,0.000021,0.000017,0.000021,0.000018,0.000018,0.000012,0.000012,0.000019,0.000012,0.000012,0.000019,0.000019,0.000016,0.000019,0.000017,0.000018,0.000021,0.000012,0.000021,0.000021,0.000013,0.000012,0.000017,0.000012,0.000018,0.000016,0.000018,0.000017,0.000015,0.000018,0.000019,0.000021,0.000018
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis,0.000116,0.000108,0.000124,0.000044,0.000125,0.000051,0.000089,0.000116,0.000072,0.000123,0.000112,0.000083,0.000045,0.000045,0.000093,0.000047,0.000044,0.000083,0.000119,0.000065,0.000105,0.000106,0.000091,0.000054,0.000046,0.000078,0.000114,0.000049,0.000043,0.000103,0.000048,0.000088,0.000068,0.000105,0.000071,0.000063,0.000108,0.000116,0.000125,0.000104
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus,0.000003,0.000005,0.000005,0.000000,0.000004,0.000000,0.000004,0.000003,0.000001,0.000004,0.000005,0.000004,0.000000,0.000000,0.000004,0.000000,0.000000,0.000004,0.000005,0.000001,0.000005,0.000005,0.000004,0.000002,0.000000,0.000003,0.000003,0.000000,0.000000,0.000005,0.000000,0.000004,0.000001,0.000005,0.000001,0.000001,0.000005,0.000005,0.000004,0.000005
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pneumoniae,0.000002,0.000005,0.000004,0.000000,0.000003,0.000000,0.000005,0.000002,0.000000,0.000003,0.000005,0.000005,0.000000,0.000000,0.000005,0.000000,0.000000,0.000005,0.000005,0.000000,0.000005,0.000005,0.000005,0.000004,0.000000,0.000005,0.000002,0.000000,0.000000,0.000005,0.000000,0.000005,0.000000,0.000005,0.000000,0.000000,0.000005,0.000005,0.000003,0.000005
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,0.000401,0.000187,0.000316,0.000369,0.000372,0.000385,0.000115,0.000414,0.000427,0.000373,0.000211,0.000098,0.000371,0.000371,0.000122,0.000375,0.000369,0.000102,0.000249,0.000419,0.000161,0.000183,0.000122,0.000047,0.000373,0.000083,0.000420,0.000381,0.000367,0.000169,0.000377,0.000115,0.000423,0.000165,0.000425,0.000414,0.000186,0.000251,0.000357,0.000169
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius_CAG_79,0.000005,0.000005,0.000005,0.000001,0.000005,0.000001,0.000003,0.000005,0.000002,0.000005,0.000005,0.000003,0.000001,0.000001,0.000003,0.000001,0.000001,0.000003,0.000005,0.000002,0.000004,0.000005,0.000003,0.000001,0.000001,0.000002,0.000004,0.000001,0.000001,0.000004,0.000001,0.000003,0.000002,0.000004,0.000002,0.000002,0.000005,0.000005,0.000005,0.000004
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis,0.000004,0.000007,0.000005,0.000001,0.000005,0.000001,0.000008,0.000004,0.000002,0.000005,0.000006,0.000009,0.000001,0.000001,0.000008,0.000001,0.000001,0.000009,0.000006,0.000001,0.000007,0.000006,0.000008,0.000011,0.000001,0.000010,0.000004,0.000001,0.000001,0.000007,0.000001,0.000008,0.000001,0.000007,0.000002,0.000001,0.000007,0.000006,0.000005,0.000007
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_M334,0.000003,0.000005,0.000004,0.000000,0.000003,0.000000,0.000005,0.000002,0.000000,0.000003,0.000005,0.000005,0.000000,0.000000,0.000005,0.000000,0.000000,0.000005,0.000005,0.000000,0.000006,0.000005,0.000005,0.000003,0.000000,0.000005,0.000002,0.000000,0.000000,0.000005,0.000000,0.000005,0.000000,0.000005,0.000000,0.000000,0.000005,0.000005,0.000004,0.000005
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus,0.000004,0.000009,0.000007,0.000000,0.000005,0.000001,0.000010,0.000004,0.000001,0.000005,0.000009,0.000010,0.000000,0.000000,0.000010,0.000001,0.000000,0.000010,0.000008,0.000001,0.000010,0.000008,0.000009,0.000008,0.000001,0.000010,0.000004,0.000001,0.000000,0.000009,0.000001,0.000010,0.000001,0.000009,0.000001,0.000001,0.000009,0.000007,0.000006,0.000009
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis,0.000033,0.000016,0.000027,0.000018,0.000031,0.000020,0.000009,0.000033,0.000026,0.000031,0.000018,0.000008,0.000019,0.000019,0.000010,0.000019,0.000018,0.000008,0.000021,0.000025,0.000014,0.000016,0.000010,0.000003,0.000019,0.000006,0.000033,0.000020,0.000018,0.000014,0.000019,0.000009,0.000025,0.000014,0.000026,0.000024,0.000016,0.000022,0.000030,0.000014
k__Bacteria|p__Firmicutes|c__Clostridia,0.215579,0.298332,0.251860,0.095037,0.230069,0.105214,0.332717,0.211511,0.134735,0.228098,0.291344,0.343019,0.096749,0.096355,0.330686,0.098909,0.094808,0.340824,0.278504,0.126013,0.309671,0.297153,0.328152,0.420422,0.097804,0.368218,0.207013,0.102119,0.093882,0.304395,0.100256,0.333826,0.130796,0.306824,0.134668,0.122888,0.301839,0.273193,0.235245,0.304921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales,0.205536,0.287408,0.236574,0.096237,0.219128,0.106614,0.338485,0.202984,0.137024,0.216368,0.276324,0.348444,0.097962,0.097433,0.333667,0.100008,0.096202,0.347238,0.264216,0.128506,0.305746,0.285774,0.331703,0.420526,0.099055,0.373244,0.199894,0.103873,0.095098,0.295608,0.101504,0.337231,0.132874,0.303515,0.136421,0.124941,0.291363,0.258868,0.221095,0.296117
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae,0.000002,0.000004,0.000003,0.000001,0.000002,0.000001,0.000004,0.000002,0.000001,0.000002,0.000003,0.000004,0.000001,0.000001,0.000004,0.000001,0.000001,0.000004,0.000003,0.000001,0.000004,0.000004,0.000004,0.000003,0.000001,0.000004,0.000002,0.000001,0.000001,0.000004,0.000001,0.000004,0.000001,0.000004,0.000001,0.000001,0.000004,0.000003,0.000002,0.000004
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella,0.000003,0.000007,0.000005,0.000000,0.000004,0.000000,0.000010,0.000003,0.000001,0.000004,0.000006,0.000010,0.000000,0.000000,0.000009,0.000000,0.000000,0.000010,0.000005,0.000001,0.000008,0.000006,0.000009,0.000016,0.000000,0.000012,0.000003,0.000000,0.000000,0.000007,0.000000,0.000009,0.000001,0.000007,0.000001,0.000001,0.000007,0.000005,0.000004,0.000007
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta,0.000004,0.000006,0.000005,0.000001,0.000005,0.000001,0.000007,0.000004,0.000002,0.000005,0.000006,0.000007,0.000001,0.000001,0.000007,0.000001,0.000001,0.000007,0.000006,0.000001,0.000007,0.000006,0.000007,0.000008,0.000001,0.000008,0.000004,0.000001,0.000001,0.000006,0.000001,0.000007,0.000001,0.000007,0.000001,0.000001,0.000007,0.000006,0.000005,0.000006
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,0.004850,0.006993,0.006515,0.001066,0.005709,0.001272,0.006961,0.004563,0.001987,0.005614,0.007034,0.006801,0.001097,0.001091,0.007084,0.001140,0.001059,0.006897,0.006822,0.001760,0.007264,0.007033,0.006898,0.006163,0.001120,0.006810,0.004348,0.001208,0.001038,0.007079,0.001170,0.007028,0.001881,0.007145,0.001976,0.001688,0.007184,0.006716,0.005854,0.007104
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus,0.000085,0.000192,0.000128,0.000012,0.000104,0.000015,0.000306,0.000081,0.000028,0.000101,0.000176,0.000331,0.000013,0.000012,0.000291,0.000013,0.000012,0.000328,0.000159,0.000024,0.000225,0.000182,0.000271,0.000713,0.000013,0.000442,0.000078,0.000014,0.000012,0.000200,0.000014,0.000300,0.000026,0.000218,0.000028,0.000022,0.000197,0.000148,0.000108,0.000201
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum,0.000128,0.000337,0.000198,0.000022,0.000159,0.000027,0.000558,0.000120,0.000045,0.000155,0.000297,0.000610,0.000022,0.000022,0.000540,0.000023,0.000021,0.000601,0.000253,0.000039,0.000409,0.000326,0.000501,0.001319,0.000023,0.000801,0.000116,0.000025,0.000021,0.000369,0.000024,0.000547,0.000042,0.000399,0.000044,0.000037,0.000347,0.000233,0.000169,0.000365
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium,0.004589,0.007188,0.006809,0.000989,0.005635,0.001171,0.006562,0.004342,0.001776,0.005464,0.007294,0.006299,0.001017,0.001013,0.006576,0.001055,0.000986,0.006387,0.007267,0.001589,0.007030,0.007092,0.006472,0.004122,0.001036,0.006010,0.004162,0.001113,0.000969,0.007079,0.001082,0.006388,0.001684,0.006930,0.001769,0.001516,0.007150,0.007049,0.005897,0.006997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59,0.000153,0.000250,0.000212,0.000024,0.000181,0.000029,0.000224,0.000146,0.000049,0.000179,0.000255,0.000212,0.000025,0.000024,0.000230,0.000026,0.000024,0.000216,0.000250,0.000043,0.000243,0.000241,0.000222,0.000196,0.000025,0.000209,0.000140,0.000028,0.000023,0.000243,0.000027,0.000223,0.000046,0.000244,0.000049,0.000041,0.000246,0.000235,0.000188,0.000241
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_celatum,0.000002,0.000007,0.000004,0.000000,0.000003,0.000000,0.000014,0.000002,0.000001,0.000003,0.000006,0.000016,0.000000,0.000000,0.000013,0.000000,0.000000,0.000016,0.000005,0.000001,0.000009,0.000007,0.000012,0.000056,0.000000,0.000025,0.000002,0.000000,0.000000,0.000008,0.000000,0.000014,0.000001,0.000009,0.000001,0.000000,0.000008,0.000005,0.000003,0.000008
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum,0.000017,0.000046,0.000031,0.000001,0.000023,0.000002,0.000071,0.000016,0.000004,0.000022,0.000043,0.000076,0.000001,0.000001,0.000067,0.000002,0.000001,0.000075,0.000039,0.000003,0.000054,0.000045,0.000063,0.000175,0.000001,0.000101,0.000015,0.000002,0.000001,0.000049,0.000002,0.000068,0.000003,0.000052,0.000004,0.000003,0.000048,0.000036,0.000025,0.000049
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_paraputrificum,0.000011,0.000021,0.000017,0.000001,0.000014,0.000001,0.000027,0.000011,0.000003,0.000014,0.000020,0.000027,0.000001,0.000001,0.000027,0.000001,0.000001,0.000027,0.000019,0.000002,0.000024,0.000021,0.000025,0.000032,0.000001,0.000031,0.000010,0.000001,0.000001,0.000022,0.000001,0.000026,0.000003,0.000023,0.000003,0.000002,0.000022,0.000018,0.000015,0.000022
