clade_name	ERR1398068	ERR1398069	ERR1398070	ERR1398071	ERR1398072	ERR1398073	ERR1398074	ERR1398075	ERR1398076	ERR1398077	ERR1398078	ERR1398079	ERR1398080	ERR1398081	ERR1398082	ERR1398083	ERR1398084	ERR1398085	ERR1398086	ERR1398087	ERR1398088	ERR1398089	ERR1398090	ERR1398091	ERR1398092	ERR1398093	ERR1398094	ERR1398095	ERR1398096	ERR1398097	ERR1398098	ERR1398099	ERR1398100	ERR1398101	ERR1398102	ERR1398103	ERR1398104	ERR1398105	ERR1398106	ERR1398107	ERR1398108	ERR1398109	ERR1398110	ERR1398111	ERR1398112	ERR1398113	ERR1398114	ERR1398115	ERR1398116	ERR1398117	ERR1398118	ERR1398119	ERR1398120	ERR1398121	ERR1398122	ERR1398123	ERR1398124	ERR1398125	ERR1398126	ERR1398127	ERR1398128	ERR1398129	ERR1398130	ERR1398131	ERR1398132	ERR1398133	ERR1398134	ERR1398135	ERR1398136	ERR1398137	ERR1398138	ERR1398139	ERR1398140	ERR1398141	ERR1398142	ERR1398143	ERR1398144	ERR1398145	ERR1398146	ERR1398147	ERR1398148	ERR1398149	ERR1398150	ERR1398151	ERR1398152	ERR1398153	ERR1398154	ERR1398155	ERR1398156	ERR1398157	ERR1398158	ERR1398159	ERR1398160	ERR1398161	ERR1398162	ERR1398163	ERR1398164	ERR1398165	ERR1398166	ERR1398167	ERR1398168	ERR1398169	ERR1398170	ERR1398171	ERR1398172	ERR1398173	ERR1398174	ERR1398175	ERR1398176	ERR1398177	ERR1398178	ERR1398179	ERR1398180	ERR1398181	ERR1398182	ERR1398183	ERR1398184	ERR1398185	ERR1398186	ERR1398187	ERR1398188	ERR1398189	ERR1398190	ERR1398191	ERR1398192	ERR1398193	ERR1398194	ERR1398195	ERR1398196	ERR1398197	ERR1398198	ERR1398199	ERR1398200	ERR1398201	ERR1398202	ERR1398203	ERR1398204	ERR1398205	ERR1398206	ERR1398207	ERR1398208	ERR1398209	ERR1398210	ERR1398211	ERR1398212	ERR1398213	ERR1398214	ERR1398215	ERR1398216	ERR1398217	ERR1398218	ERR1398219	ERR1398220	ERR1398221	ERR1398222	ERR1398223	ERR1398224	ERR1398225	ERR1398226	ERR1398227	ERR1398228	ERR1398229	ERR1398230	ERR1398231	ERR1398232	ERR1398233	ERR1398234	ERR1398235	ERR1398236	ERR1398237	ERR1398238	ERR1398239	ERR1398240	ERR1398241	ERR1398242	ERR1398243	ERR1398244	ERR1398245	ERR1398246	ERR1398247	ERR1398248	ERR1398249	ERR1398250	ERR1398251	ERR1398252	ERR1398253	ERR1398254	ERR1398255	ERR1398256	ERR1398257	ERR1398258	ERR1398259	ERR1398260	ERR1398261	ERR1398262	ERR1398263
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella	0.0	0.0	0.0	0.0	0.0	0.0027111	0.0	0.0011311	0.0	0.0001491	0.0	0.0	0.0	0.0	0.0	0.0001576999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4000000000000006e-05	0.0080271	0.0057494	1.57e-05	0.0002244	0.004596	0.0	0.0	0.0001412	2.54e-05	0.0	0.0	0.0001661	0.0	0.0	5.07e-05	0.0	0.0	0.0	0.0012016	0.0001816	0.0	0.0	0.0007006	0.00161	8.9e-06	0.0	0.0	0.0	0.0	0.0	0.0112633	0.0	0.0	0.0	0.0	0.0	0.0	0.0005531	0.0	0.0	0.0	0.0	0.0	0.0001884	0.0	0.0	0.0	4.63e-05	0.0	0.0	0.0	0.0	0.0	0.0015584	0.0	0.0	0.0	0.0	0.0003783	0.0	0.0	0.0	0.0001054	2.76e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005958	0.0	1.92e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002859	0.0	0.0	0.0	0.0	0.0	0.0	8.599999999999999e-06	0.0	0.0	0.0	0.0002499	0.0013409	0.0008336	0.0	0.0	0.0008711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004464	0.0	0.0	0.0004435999999999	0.0004457	0.0	0.0001316	0.0	0.0017181	0.0	0.0008524	0.0012609	0.0	0.0	0.0	5.47e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi	0.0	0.0	0.0	0.0	0.0	0.0027111	0.0	0.0011311	0.0	0.0001491	0.0	0.0	0.0	0.0	0.0	0.0001576999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4000000000000006e-05	0.0080271	0.0057494	1.57e-05	0.0002244	0.004596	0.0	0.0	0.0001412	2.54e-05	0.0	0.0	0.0001661	0.0	0.0	5.07e-05	0.0	0.0	0.0	0.0012016	0.0001816	0.0	0.0	0.0007006	0.00161	8.9e-06	0.0	0.0	0.0	0.0	0.0	0.0112633	0.0	0.0	0.0	0.0	0.0	0.0	0.0005531	0.0	0.0	0.0	0.0	0.0	0.0001884	0.0	0.0	0.0	4.63e-05	0.0	0.0	0.0	0.0	0.0	0.0015584	0.0	0.0	0.0	0.0	0.0003783	0.0	0.0	0.0	0.0001054	2.76e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005958	0.0	1.92e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002859	0.0	0.0	0.0	0.0	0.0	0.0	8.599999999999999e-06	0.0	0.0	0.0	0.0002499	0.0013409	0.0008336	0.0	0.0	0.0008711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004464	0.0	0.0	0.0004435999999999	0.0004457	0.0	0.0001316	0.0	0.0017181	0.0	0.0008524	0.0012609	0.0	0.0	0.0	5.47e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_sulci	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified	0.0	0.0008931	0.0	0.0	0.0010389	0.0	0.000117	0.0080272	0.0029689	0.0014144	0.0001093	4.4000000000000006e-05	6.85e-05	0.0	0.0	0.0	0.0	5.36e-05	0.0001695	6.32e-05	0.000181	0.0009014	0.0	0.0	0.0	2.21e-05	0.0	0.0	0.0001128999999999	0.0	0.0022644	0.0	0.0	0.0	0.0	0.0	1.78e-05	0.0	0.0	8.67e-05	0.0	0.0	0.0007507999999999	0.0	1.49e-05	0.0005947999999999	0.0	2.74e-05	0.0	0.0	8.35e-05	0.0	0.0	0.0023243	0.0002741	0.0	6.39e-05	5.92e-05	0.0001422	0.0	0.0003766	0.0	0.0019463	0.0	0.0030692	0.0	0.0	0.0024833	0.0025011	4.34e-05	2.5500000000000003e-05	0.0001592	0.0	0.0046744	0.00105	0.0	0.0	0.0	0.0001589	0.0005648	0.000333	0.0	0.0	0.0	0.0	0.0001876999999999	1.24e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0022114	8.7e-06	2.47e-05	0.0	0.0	0.0	0.0017132	6.989999999999999e-05	0.0	0.0002428	0.0006799	0.0006025	0.0005394999999999	0.00065	0.0007942	0.0002129	0.0	0.0001455	0.0005448	0.0002879	0.0	0.0012491	0.0	0.0	0.0	0.0	0.0	4.1e-05	7.53e-05	0.0010404	0.0	0.0001791	0.0	0.000228	0.0	0.0	0.0002802	0.0001094999999999	0.0002597	0.0	1.24e-05	0.000134	0.0	0.0	0.0002153	5.54e-05	0.000317	0.0	0.0001085	0.0	0.0007078	0.0003028	0.000665	0.000279	0.0	0.0	6.79e-05	0.0001125999999999	0.0	0.0034311	7.38e-05	0.0	0.0	0.0049738	0.0	0.0001408	0.0	0.0	0.0	0.0	0.0002514	0.0	0.0	0.0002155999999999	0.00084	0.0004071	0.0	0.0	2.53e-05	0.000379	0.000917	0.0	0.0	0.0002942	0.0	0.0	0.0	0.0	3.68e-05	0.0	0.0	2.03e-05	6.56e-05	0.0005911	0.0	0.0005342	0.0	0.0	0.0	0.0	0.0	0.0	0.0002863999999999
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6000000000000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005342	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Bacteroides_pectinophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Clostridiales_unclassified|s__Clostridiales_bacterium_1_7_47FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6000000000000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005342	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas	0.0	0.0004843999999999	0.0	0.0	0.0010389	0.0	3.9500000000000005e-05	0.0076181	0.0027683	0.0010321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51e-05	9.2e-05	0.0	0.0	1.8e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.18e-05	0.0	0.0005489	0.0	0.0	0.0	0.0	0.0	1.78e-05	0.0	0.0	5.37e-05	0.0	0.0	0.0007507999999999	0.0	0.0	0.0005947999999999	0.0	0.0	0.0	0.0	8.35e-05	0.0	0.0	0.0012975	0.0001817	0.0	0.0	5.92e-05	0.0001278	0.0	0.0003766	0.0	0.0018768	0.0	0.0002015	0.0	0.0	0.0022167	0.0	0.0	2.5500000000000003e-05	5.47e-05	0.0	0.0	0.0010225	0.0	0.0	0.0	0.0	9.64e-05	0.0001788999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3e-06	1.2999999999999998e-06	0.0	0.0	0.0	0.0	0.0014941	0.0	0.0	0.0002428	0.0	8.829999999999999e-05	0.0002703	0.00065	0.0002118	0.0002129	0.0	0.0001455	0.0005448	0.0001822	0.0	0.0008908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001598	0.0	0.0001791	0.0	0.0	0.0	0.0	0.0	0.0001094999999999	5.11e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000317	0.0	0.0	0.0	0.0007078	0.0003028	0.000665	9.52e-05	0.0	0.0	6.43e-05	3.23e-05	0.0	0.0028219	7.38e-05	0.0	0.0	0.0044399	0.0	0.0001408	0.0	0.0	0.0	0.0	0.0002514	0.0	0.0	0.0002155999999999	0.0007955	0.0	0.0	0.0	0.0	0.0001188	0.0008137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.68e-05	0.0	0.0	0.0	0.0	0.0003902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001601
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens	0.0	0.0004843999999999	0.0	0.0	0.0010389	0.0	3.9500000000000005e-05	0.0076181	0.0027683	0.0010321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51e-05	9.2e-05	0.0	0.0	1.8e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.18e-05	0.0	0.0005489	0.0	0.0	0.0	0.0	0.0	1.78e-05	0.0	0.0	5.37e-05	0.0	0.0	0.0007507999999999	0.0	0.0	0.0005947999999999	0.0	0.0	0.0	0.0	8.35e-05	0.0	0.0	0.0012975	0.0001817	0.0	0.0	5.92e-05	0.0001278	0.0	0.0003766	0.0	0.0018768	0.0	0.0002015	0.0	0.0	0.0022167	0.0	0.0	2.5500000000000003e-05	5.47e-05	0.0	0.0	0.0010225	0.0	0.0	0.0	0.0	9.64e-05	0.0001788999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3e-06	1.2999999999999998e-06	0.0	0.0	0.0	0.0	0.0014941	0.0	0.0	0.0002428	0.0	8.829999999999999e-05	0.0002703	0.00065	0.0002118	0.0002129	0.0	0.0001455	0.0005448	0.0001822	0.0	0.0008908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001598	0.0	0.0001791	0.0	0.0	0.0	0.0	0.0	0.0001094999999999	5.11e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000317	0.0	0.0	0.0	0.0007078	0.0003028	0.000665	9.52e-05	0.0	0.0	6.43e-05	3.23e-05	0.0	0.0028219	7.38e-05	0.0	0.0	0.0044399	0.0	0.0001408	0.0	0.0	0.0	0.0	0.0002514	0.0	0.0	0.0002155999999999	0.0007955	0.0	0.0	0.0	0.0	0.0001188	0.0008137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.68e-05	0.0	0.0	0.0	0.0	0.0003902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001601
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter	0.0	0.0004086999999999	0.0	0.0	0.0	0.0	7.75e-05	0.0004091	0.0002006	0.0003821999999999	0.0001093	4.4000000000000006e-05	6.85e-05	0.0	0.0	0.0	0.0	1.85e-05	7.75e-05	6.32e-05	0.000181	0.0008834	0.0	0.0	0.0	2.21e-05	0.0	0.0	5.1000000000000006e-05	0.0	0.0017155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.93e-05	0.0	0.0	0.0	0.0	1.49e-05	0.0	0.0	2.74e-05	0.0	0.0	0.0	0.0	0.0	0.0010268	9.25e-05	0.0	6.39e-05	0.0	1.44e-05	0.0	0.0	0.0	6.95e-05	0.0	0.0028677999999999	0.0	0.0	0.0002666	0.0025011	4.34e-05	0.0	0.0001044999999999	0.0	0.0046744	2.75e-05	0.0	0.0	0.0	0.0001589	0.0004684	0.0001541	0.0	0.0	0.0	0.0	0.0001876999999999	1.24e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0022021	7.4e-06	2.47e-05	0.0	0.0	0.0	0.0002190999999999	6.989999999999999e-05	0.0	0.0	0.0	0.0005143	0.0002692	0.0	0.0005823	0.0	0.0	0.0	0.0	0.0001058	0.0	0.0003583	0.0	0.0	0.0	0.0	0.0	4.1e-05	7.53e-05	0.0008805	0.0	0.0	0.0	0.000228	0.0	0.0	0.0002802	0.0	0.0002086	0.0	1.24e-05	0.000134	0.0	0.0	0.0002153	5.54e-05	0.0	0.0	0.0001085	0.0	0.0	0.0	0.0	0.0001838	0.0	0.0	3.6000000000000003e-06	8.04e-05	0.0	0.0006092	0.0	0.0	0.0	0.0005339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45e-05	0.0004071	0.0	0.0	2.53e-05	0.0002602	0.0001033	0.0	0.0	0.0002942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.03e-05	6.56e-05	0.0002009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001263
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus	0.0	0.0004086999999999	0.0	0.0	0.0	0.0	7.75e-05	0.0004091	0.0002006	0.0003821999999999	0.0001093	4.4000000000000006e-05	6.85e-05	0.0	0.0	0.0	0.0	1.85e-05	7.75e-05	6.32e-05	0.000181	0.0008834	0.0	0.0	0.0	2.21e-05	0.0	0.0	5.1000000000000006e-05	0.0	0.0017155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.93e-05	0.0	0.0	0.0	0.0	1.49e-05	0.0	0.0	2.74e-05	0.0	0.0	0.0	0.0	0.0	0.0010268	9.25e-05	0.0	6.39e-05	0.0	1.44e-05	0.0	0.0	0.0	6.95e-05	0.0	0.0028677999999999	0.0	0.0	0.0002666	0.0025011	4.34e-05	0.0	0.0001044999999999	0.0	0.0046744	2.75e-05	0.0	0.0	0.0	0.0001589	0.0004684	0.0001541	0.0	0.0	0.0	0.0	0.0001876999999999	1.24e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0022021	7.4e-06	2.47e-05	0.0	0.0	0.0	0.0002190999999999	6.989999999999999e-05	0.0	0.0	0.0	0.0005143	0.0002692	0.0	0.0005823	0.0	0.0	0.0	0.0	0.0001058	0.0	0.0003583	0.0	0.0	0.0	0.0	0.0	4.1e-05	7.53e-05	0.0008805	0.0	0.0	0.0	0.000228	0.0	0.0	0.0002802	0.0	0.0002086	0.0	1.24e-05	0.000134	0.0	0.0	0.0002153	5.54e-05	0.0	0.0	0.0001085	0.0	0.0	0.0	0.0	0.0001838	0.0	0.0	3.6000000000000003e-06	8.04e-05	0.0	0.0006092	0.0	0.0	0.0	0.0005339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45e-05	0.0004071	0.0	0.0	2.53e-05	0.0002602	0.0001033	0.0	0.0	0.0002942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.03e-05	6.56e-05	0.0002009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001263
